Cattle_ID,Milk_Yield_L
1,19.072240661466015
2,10.264801307287854
3,22.458495431073516
4,16.17041468930571
5,18.989960280603817
6,20.08046293642213
7,15.079068874272751
8,18.199980955301974
9,20.414061810220925
10,14.173845692942024
11,12.928110921364652
12,15.671255277413088
13,19.38791258913246
14,12.66027475728986
15,16.878828926540436
16,13.654615871688744
17,13.914262862579967
18,14.103348391030897
19,15.553158076663099
20,11.340234847802439
21,12.448053201671808
22,19.055627068608857
23,16.06233816708671
24,11.289919436602798
25,20.182333443824746
26,13.291438734372822
27,19.636020228986524
28,13.118246354575355
29,14.194270754476012
30,15.26201891505375
31,13.077729637897514
32,19.021981145089732
33,11.913192822084909
34,14.57103082700275
35,10.325442387835011
36,12.023260498768057
37,16.725809423814336
38,11.009108137879647
39,13.786290547404086
40,12.967535640851082
41,17.80445994839917
42,16.77848597841576
43,13.74063494017961
44,16.109658179973067
45,9.47784447897902
46,12.915437325208718
47,19.650093228479115
48,19.369914032994913
49,15.086761380675572
50,8.819239509944506
51,13.193817843325856
52,12.254512795723695
53,20.945317018141253
54,16.910327902852856
55,14.5445680888453
56,17.51671320872191
57,16.7497462283783
58,13.8125524675363
59,12.149601155031199
60,15.747715796344428
61,16.771660432031936
62,16.495942399123955
63,24.406071612807047
64,14.218749835722877
65,17.40029501818575
66,16.372385353730856
67,16.304935417482646
68,21.64995909337025
69,16.885511398253065
70,12.640044251194418
71,14.62568935838203
72,22.13617658060116
73,14.985679918927433
74,13.641315387888348
75,13.3074419158871
76,10.656632157884733
77,11.207539235424338
78,19.591543695033952
79,14.582260973458252
80,14.076934297106765
81,16.31869328203732
82,15.453018502310089
83,17.83312412702186
84,17.28476586064641
85,11.69266159284274
86,16.174573279183978
87,16.379190362701742
88,15.445966195190264
89,16.10206178194721
90,17.20728665666381
91,14.598245489320542
92,14.44906523062866
93,14.487942876792745
94,15.239751069226237
95,20.198844364792567
96,9.786080971169103
97,12.10761991941562
98,16.607088436571978
99,19.90772751949642
100,19.63389338566642
