Cattle_ID,Milk_Yield_L
1,17.668432924927966
2,11.458005757065607
3,21.14679061887151
4,14.372482324712415
5,17.08883085536776
6,18.290720522195624
7,15.188088807762279
8,17.839955442883927
9,20.420951365974574
10,15.336186956866097
11,13.566217540951127
12,15.343811093441712
13,16.91684223199222
14,11.945424515868387
15,16.537548899781864
16,14.784197859710098
17,14.377901736820602
18,16.095979913104195
19,14.983688578432702
20,13.13861837583304
21,13.462753589459185
22,16.354297543094457
23,16.132011885757407
24,13.276938867221984
25,20.019583598391417
26,14.886300637930214
27,18.944704501029374
28,13.478517140752405
29,16.353692325164474
30,16.69910937982952
31,14.30447842783369
32,18.200896057355582
33,15.054017659634365
34,14.622360121741771
35,12.343933392596917
36,13.141009607484655
37,15.914042733562372
38,12.070871660220972
39,14.26647662871921
40,15.208752322564953
41,15.844241122205705
42,15.023473409183572
43,14.329307909674913
44,16.796558454560248
45,10.992386830198406
46,14.881416135870607
47,16.70422632363445
48,17.690803426263624
49,14.984435538956056
50,11.227972752435303
51,13.156790503822053
52,14.010788074854169
53,19.892719879087355
54,16.756088272484604
55,13.788582896542003
56,16.77020604132116
57,16.903557138168345
58,15.405441649705603
59,12.400643897901611
60,14.428013078327988
61,16.117594272199053
62,17.20883128656505
63,23.429717998935722
64,14.327090647809316
65,16.77443863717451
66,14.374426254216424
67,16.187103116969883
68,17.877380670491522
69,16.32228347378471
70,13.123113900372294
71,15.04814993889933
72,19.333802631519053
73,14.435599910551883
74,15.475292170496987
75,13.453705957869799
76,12.723323887344385
77,13.214648718148588
78,17.435773730579186
79,14.299051459202722
80,13.415876027429983
81,15.659703655728972
82,14.224358833635662
83,17.633407671569863
84,18.021470292684235
85,13.983173153840724
86,16.008081733758022
87,15.86618832469743
88,15.426841906781291
89,14.852825790682227
90,17.087324574987257
91,15.768817121162547
92,14.18637337784986
93,16.199226585060988
94,16.273898304109
95,17.78445286507885
96,12.298000578309368
97,13.641308667790073
98,16.939816033820815
99,18.71993611302748
100,17.319615165878496
101,13.419033311909594
102,20.4236086273889
103,13.010755689688729
104,16.696177045160326
105,14.873969633791138
106,16.582026787735977
107,15.2860107425547
108,18.14576421838706
109,13.683748246519956
110,19.944342968933146
111,17.566647928414334
112,17.448613400600486
113,10.297741606212933
114,14.170112836112018
115,18.577270781691276
116,16.048202504253116
117,11.868098535885554
118,16.639850221816445
119,13.494440432946346
120,13.582253920213686
121,13.30213082630427
122,11.936484440117708
123,13.735454521927622
124,15.828172688266841
125,16.88747160278259
126,16.548041114259018
127,17.042799104451415
128,20.63082224580595
129,14.271353796094907
130,13.782732405415777
131,13.820683772862987
132,14.482660713440776
133,17.43051358044542
134,17.154482111161204
135,14.32452772545619
136,18.010083581055078
137,15.428282796243598
138,14.00743529229877
139,15.204901902634967
140,18.236458319112792
141,15.14495628991407
142,17.825169178811805
143,13.275177631794872
144,14.597313506596356
145,13.311171389870092
146,13.482910570428697
147,16.95306558954037
148,12.28607770291927
149,12.8011889123946
150,15.470542040451939
151,17.60926031035352
152,12.846450957861528
153,17.01021484529019
154,14.609225170642755
155,16.939863048523474
156,14.790141782574423
157,13.320048649928138
158,19.593654175077024
159,13.315463883646334
160,18.59797687846625
161,18.633606862940198
162,15.785771269188402
163,16.831348054735887
164,12.946329092410442
165,16.19721199500226
166,17.43435006097102
167,17.817654289277836
168,15.899019323274409
169,19.312672903280067
170,17.34292909868541
171,15.970820692559423
172,14.850302411788794
173,12.559603144238583
174,18.975565431667864
175,11.596652696983753
176,13.46762383645845
177,16.643075408520257
178,13.413454691119847
179,14.848760615759643
180,17.531397158078022
181,16.90574460707506
182,12.815073535841016
183,12.189905810937132
184,14.573053958739445
185,17.845238446306176
186,14.036997131421604
187,13.88955952821391
188,18.425115503556654
189,19.144497710394724
190,13.557937744561645
191,13.496846282847049
192,20.222817670523682
193,13.098423189095927
194,21.058899536469156
195,13.69758569969307
196,11.934845032014472
197,18.732926029596626
198,21.047477482708604
199,21.10554416080844
200,17.344685750381686
201,12.529621201748798
202,13.622959050105942
203,16.879629806887806
204,14.707131218866715
205,14.982828237101605
206,18.697897842950326
207,20.733794188469812
208,14.282732655310951
209,12.147181070164704
210,15.484344682860383
211,16.977165983692874
212,15.856855784008214
213,18.557784961832315
214,14.268971270702275
215,11.99805788401283
216,15.723297491768285
217,15.890577274653795
218,13.900394331039408
219,14.848394024302557
220,14.698362830536553
221,16.83581449721746
222,15.422291928878746
223,15.721271250212046
224,16.33234539735771
225,16.669757936723048
226,15.221734091589328
227,16.594355014402378
228,19.233099396143267
229,17.885211409178574
230,17.501172534561324
231,13.56395628411528
232,15.596871267014478
233,18.374306027265256
234,17.34612424144314
235,15.102647336542914
236,15.567442560288635
237,16.50662301379974
238,12.62468524471739
239,15.510913093547497
240,20.505501821802547
241,17.996587157062503
242,19.51294616795181
243,11.994924957214044
244,16.164575196016784
245,15.178206812606076
246,15.124572718960648
247,17.521204603631112
248,14.562453578845105
249,17.601672608083383
250,18.389066158168202
251,16.340221867862986
252,15.574747591081115
253,16.199643697421738
254,14.516408811535332
255,14.157051048934017
256,16.671499299070945
257,15.60402002532696
258,17.663210754781428
259,18.7389896761126
260,19.227363360302878
261,17.49922596036073
262,16.065021943145403
263,13.771149751718688
264,15.649033328078763
265,16.211026508011667
266,12.713054423486806
267,18.551546629037375
268,12.799867308387505
269,18.94160287086103
270,18.284376795378115
271,15.596970378895133
272,14.106205867970855
273,13.558828227586204
274,15.355413659769242
275,16.488396002226764
276,17.18415114846224
277,20.759198892330133
278,11.792264907689834
279,13.396166981151536
280,12.484976026256843
281,18.562991149884983
282,15.313364489963023
283,14.507746728893284
284,16.702315016613444
285,12.511263932390664
286,15.446408394152636
287,12.125931025983617
288,15.870011884265203
289,17.040543261454687
290,17.88668155743732
291,16.30265953218047
292,15.997235699569028
293,16.332757775087654
294,15.200359322483976
295,15.81928786349216
296,18.266804998445394
297,13.66137626590009
298,12.887844251145768
299,12.830411189514818
300,21.640873755224064
301,13.195768088980117
302,17.102587648343402
303,12.161037396329199
304,19.615477344004397
305,18.457194049989138
306,14.39832242005777
307,16.804737494906902
308,18.31056739965958
309,14.152678828693126
310,17.69354559269862
311,13.467806388958843
312,15.033706661812664
313,21.598685111142423
314,13.285884697368482
315,16.46741078422108
316,18.191506788626306
317,15.17528942880842
318,13.3040376506376
319,13.325687362863055
320,12.409900187101762
321,19.176398222212
322,13.686972615457309
323,12.13789775189612
324,14.82619228346777
325,16.910639173640494
326,14.392987012853077
327,18.46524011580598
328,14.865037780454434
329,12.671889557420348
330,16.739151774752557
331,20.392789097634413
332,17.43673077173888
333,20.83330918012167
334,13.061093119449637
335,15.483831740777047
336,18.375038087506404
337,18.447365048764016
338,15.117088323456446
339,15.294834491314997
340,14.682543806027633
341,20.88942285243888
342,11.165141505194
343,17.90751841064969
344,14.926893670342276
345,11.377475684223358
346,20.756756604758788
347,14.509604531502056
348,17.010751325741058
349,20.596610974049476
350,12.11252661658407
351,18.771680904200682
352,15.244828334247977
353,17.93164584744158
354,19.398087213184922
355,16.106240768349046
356,18.34767843119582
357,14.87507489433163
358,18.255683971261575
359,12.009441919745438
360,13.33136309397963
361,16.669895059878897
362,15.585479448010696
363,17.068194540541594
364,14.566773158506857
365,14.99638217828219
366,15.642547520054894
367,17.181538116283708
368,14.45477536142444
369,16.328145593381812
370,15.209517047744818
371,18.972539427910238
372,12.46339409758783
373,13.116174279305959
374,17.251158966658387
375,15.650100635179124
376,16.82994157883585
377,14.291101494443117
378,15.728570763682342
379,18.70819165330551
380,18.62208903847628
381,12.260112952729996
382,17.282578537462495
383,17.79972966250084
384,13.517911055544815
385,14.690739563704184
386,17.853871040456337
387,15.823524022715828
388,17.628607679585787
389,14.42452631606724
390,17.96445735040173
391,14.194801333343039
392,13.371781685961334
393,14.166494387574016
394,11.221513422645288
395,17.23190665802557
396,15.020465254858179
397,14.80094403763665
398,17.437056523789167
399,12.638857197891396
400,14.255981400785204
401,15.106804068314927
402,16.10865074622434
403,14.255720905050893
404,16.372190248409705
405,14.829650828099819
406,18.642189639110835
407,15.15991377505503
408,17.68470285573505
409,17.28402745297701
410,15.29998893516371
411,15.763286886622895
412,15.179246637522938
413,19.18159574504364
