Cattle_ID,Milk_Yield_L
1,14.58128126866045
2,15.360966699524992
3,17.502297558951387
4,14.333246394026101
5,15.214328560665633
6,15.649945886085677
7,15.740222666136248
8,15.525123701788264
9,15.86919460744135
10,15.759843049616734
11,15.873651250339021
12,14.678831481372507
13,16.453258698930554
14,14.616110883525595
15,15.123787236057066
16,16.240904023156563
17,15.807802784466526
18,14.999225840317967
19,15.78351250999544
20,16.47499157021898
21,14.023848510601127
22,14.62627067330151
23,16.376261964497985
24,14.556156221140004
25,16.18622983418958
26,17.4740574912671
27,15.066604249203921
28,15.88359377280202
29,15.107667422097425
30,17.222031431955106
31,16.30725951087302
32,15.152289142791897
33,16.42295620195087
34,16.654771233354385
35,15.77406356952131
36,15.034077028283773
37,15.736154107751005
38,14.879947855633375
39,15.656273869157754
40,15.757406671730314
41,17.072270433424524
42,16.046879501548325
43,15.619543864813828
44,17.0823726276832
45,14.704695694658097
46,14.678614317786284
47,16.62555353093659
48,16.115697360213375
49,16.794714532655092
50,15.446769386041298
51,16.160357127074555
52,14.054263876978796
53,16.100787361391486
54,17.344844138682095
55,15.772537670663326
56,15.275306574600569
57,14.795227210821784
58,15.056057055209342
59,15.149064671872589
60,15.554426749508659
61,15.708144745294982
62,14.93336284561474
63,16.95578434505134
64,14.280646095656591
65,15.120568488322156
66,16.792050654006854
67,15.714743075450777
68,15.71077604782637
69,16.48087027066983
70,16.348912527841602
71,14.680040101721824
72,16.171723654080765
73,15.65481573750839
74,15.479766934105678
75,15.988363832862186
76,16.788723250871172
77,14.145473912165158
78,15.684298835101279
79,17.055000370677927
80,15.34202184040455
81,15.91928224362939
82,16.126214547443954
83,16.55270616120645
84,15.490170701570706
85,15.264714185673316
86,15.176990197613458
87,15.942479397232898
88,14.889094999998628
89,15.563418803637015
90,16.187749885136128
91,14.298418103063272
92,15.178837336922387
93,15.11803313540348
94,14.47105599039763
95,16.33289315490553
96,14.816054804673472
97,14.699253556921416
98,15.713268252000193
99,16.28188754123401
100,16.54022464891589
101,15.66458572224998
102,16.50497379915388
103,14.47954707453382
104,16.12236396028107
105,14.133487288585124
106,15.510874853370527
107,14.156363566412342
108,16.18160831504448
109,15.071007693545324
110,16.36295194527733
111,16.13168798228791
112,15.931157254004196
113,13.248550970835291
114,15.316643127898452
115,16.334830492718847
116,15.152412496381883
117,15.029042022980473
118,14.489657803469264
119,15.423780483577143
120,14.793602077149028
121,14.909489156738966
122,14.025323488110052
123,13.910446718948757
124,16.831498690887315
125,16.000134283531413
126,16.642364728557233
127,15.449181460060608
128,18.215208405827212
129,15.607484033535137
130,15.628183126906638
131,16.065756010115738
132,15.382968588524642
133,16.64306683296504
134,15.356259973916725
135,14.584715587176891
136,15.622777318724204
137,14.85920300724552
138,15.267620227339144
139,15.993653352252945
140,15.99057826507998
141,16.756782347862806
142,17.08292379685012
143,14.9379665649754
144,15.085169065104212
145,15.888366813151586
146,14.823413577154282
147,16.87236929191579
148,15.635294582820052
149,15.835053367753321
150,16.680082158559458
151,15.724323973621217
152,14.959621583856833
153,14.314307650675826
154,16.202941750172563
155,16.747144619174588
156,15.980159841968806
157,14.582270431068112
158,16.722208388631667
159,15.643060922633241
160,15.638293368896685
161,15.47093433003771
162,16.49016505664234
163,15.228932325546062
164,14.125415035168068
165,15.624110316660783
166,15.678290065416645
167,17.337216178880556
168,17.164248897647457
169,15.127006834023415
170,16.588997843188853
171,15.935287507925507
172,15.044521344559813
173,15.353565304865503
174,15.443655414018098
175,15.278919136906211
176,15.853551203214735
177,16.124325422905997
178,15.69158222771004
179,15.605472223328587
180,15.742311014130703
181,16.020535973822682
182,15.429821913294171
183,15.49924030279588
184,16.555290611853756
185,16.149892262574948
186,17.091445575722904
187,14.764582413372827
188,15.27558109918254
189,16.297655152889945
190,14.669982121170392
191,14.827835254521847
192,16.101779443546896
193,14.95190007231535
194,16.890247543234086
195,16.035389492927898
196,15.100736251814086
197,16.04913144497162
198,14.930126944523696
199,16.87813019449128
200,15.941407611127882
201,15.252271800566728
202,15.8867390976958
203,16.036829641175103
204,14.92583821080349
205,15.934790101547371
206,17.35770758877479
207,16.615443218708084
208,15.580132122515739
209,16.157656812534963
210,15.724230266864577
211,14.903824717997916
212,16.965309839897557
213,16.77589901950006
214,15.753590222040836
215,15.736346572951854
216,15.518195842815064
217,15.129916276870414
218,15.605454157071962
219,15.208107009089998
220,15.355526983070003
221,16.84271392579039
222,15.068363540685768
223,14.962302532696507
224,15.78858292225907
225,15.600395512318569
226,14.581285837659397
227,17.210099424336196
228,16.532110939494096
229,16.39381692129053
230,16.02287826291129
