Cattle_ID,Milk_Yield_L
1,19.249027794548205
2,10.368438956165821
3,25.129833956526696
4,14.560185885685264
5,18.935727223332677
6,19.803696274821505
7,14.934003124390944
8,18.075531343316598
9,20.82796755275157
10,14.158734746084097
11,12.628430971384951
12,15.544843932133269
13,18.26736737180512
14,11.967900036391637
15,16.68593359782
16,13.727213926548991
17,13.50353673996248
18,14.794823939224585
19,16.019294439486263
20,11.214057074018928
21,12.485675571564611
22,18.917893126063426
23,16.309758137081168
24,11.264359673130098
25,20.224351905093236
26,14.899072460766387
27,19.884991593906456
28,12.446282651125662
29,14.12436276562461
30,16.17949142032578
31,12.593938690343885
32,18.273254151903984
33,13.792562317052312
34,14.471495741216264
35,10.086667668726308
36,12.3342424991088
37,16.564996534606166
38,10.93156971442425
39,13.32791098720021
40,14.031700715500971
41,16.958163196638672
42,15.717045327551453
43,13.782746964529151
44,16.517800163736805
45,9.589402702322673
46,14.359713862571962
47,18.60622665763946
48,19.39755780590109
49,14.41310313708707
50,8.369310877946813
51,12.77647809325834
52,12.534145692258154
53,20.932362966263824
54,17.552080019468633
55,14.35697390631979
56,17.206933644358408
57,16.701233721732656
58,13.920211990739656
59,11.964253757307807
60,14.641437206694622
61,16.556301338249103
62,17.45701740164474
63,27.401976444829437
64,13.719936075798694
65,16.847812358974952
66,15.496650347797567
67,16.9613234573738
68,20.651843560776
69,16.614387735559976
70,12.5047100036583
71,14.465849046584093
72,22.345248130636108
73,14.725742981205595
74,13.879673632219912
75,12.85272420483691
76,10.59483669186884
77,11.43466974277041
78,18.989895849956227
79,14.589320511124537
80,13.273423571498501
81,15.787339491765307
82,15.165975828337325
83,18.13792926794111
84,18.865548750703823
85,11.719642669718521
86,16.21600673439498
87,15.982395924164756
88,14.393215640371142
89,15.763820993974251
90,17.336830902985376
91,15.588879273015824
92,14.429579795307045
93,14.790707148167584
94,16.931824723747617
95,19.586069374400665
96,9.69514937480222
97,12.08176049062751
98,16.900288860321044
99,20.18839417977675
100,19.551407973984475
101,11.498274579195396
102,21.398563807277313
103,10.763489058988842
104,16.478757515686798
105,12.288476407446645
106,18.18789407199512
107,14.80546505904575
108,19.288584488955024
109,13.3047275306992
110,20.806187572048387
111,18.12272816269747
112,18.012241426575773
113,7.105103626219951
114,14.11332995545565
115,21.795823716761696
116,15.67780173571778
117,10.636252462530042
118,17.997966731997582
119,13.58287255992289
120,13.437304984522344
121,13.131445849222269
122,9.899379165018194
123,12.835281640735326
124,17.753262204981212
125,16.862077348099866
126,18.021557485322454
127,20.02984249426713
128,24.51488821791947
129,12.503810351143407
130,13.321242253795804
131,12.19865723858662
132,14.015469961883015
133,17.03870137604721
134,17.94101617729008
135,14.286843178619916
136,19.70910194221561
137,14.77284039652694
138,11.932299023285664
139,15.763074419102049
140,20.165988069210783
141,16.020793811153275
142,18.78664364282787
143,12.19498815119238
144,13.553692179781937
145,11.294904492142443
146,11.008594219907419
147,19.350100978630838
148,10.251754983160625
149,12.482456166573504
150,14.66930623802836
151,18.539625287111317
152,12.469823238743814
153,16.30987954951152
154,13.117992338071321
155,18.115235475330984
156,13.78853927438039
157,12.780016996964612
158,20.3749268005255
159,12.107975636456219
160,19.922145570416006
161,19.15188133006152
162,16.63378148006146
163,15.251488334250022
164,11.18293349764388
165,16.758730226372336
166,16.97079449160097
167,17.800648236723234
168,16.97227369429532
169,19.853887021455318
170,19.110000197817783
171,17.72595061186421
172,13.180527728553193
173,11.887675373955373
174,19.75611058229099
175,9.956114365834152
176,11.634120670406663
177,16.276608249347106
178,13.39374969549841
179,13.65276968702263
180,19.21042021607486
181,18.912654946483215
182,11.66182106003369
183,11.681349259050775
184,15.006469256108506
185,19.405202480274667
186,12.623072300237723
187,12.256530201471708
188,20.411659458862623
189,21.087839170534306
190,11.775963352091773
191,12.232581894825081
192,22.8339871076694
193,11.446411419945154
194,22.486490692612428
195,13.459587831043192
196,9.38149337297753
197,18.72065138179407
198,23.202389940127837
199,23.33167590277887
200,17.370579851033504
201,11.813005413687971
202,12.749135202289184
203,20.58283330143584
204,14.204157994009464
205,14.55880907156902
206,18.964906861613066
207,23.204805150915824
208,11.526810820500641
209,10.381012629218958
210,14.795638023493222
211,16.673737653452775
212,15.983473642840332
213,20.699549557017384
214,13.839114363030246
215,11.106255766606584
216,15.321009859168857
217,15.096922469337304
218,14.243291766342573
219,15.18171404962611
220,13.381595569768315
221,17.50924564256104
222,14.635032379166493
223,15.601180750972254
224,17.12234052040057
225,17.764695132667693
226,14.514753202937456
227,17.732752300971782
228,20.43074597190199
229,17.883827730062933
230,19.16781455900812
231,12.290152175194773
232,14.9285896441413
233,20.077565712239686
234,15.372646178664482
235,16.115982068039898
236,15.93001402855129
237,18.69609574345521
238,12.92990352624932
239,15.877529055530522
240,20.691565217327124
241,19.441046623917583
242,21.455130461934893
243,11.110601666451375
244,15.005704550942333
245,13.64727777483871
246,14.115866715435953
247,17.92916357172402
248,14.452226148256905
249,17.166279743869218
250,20.342131198982575
251,16.23581677146807
252,15.38767385584764
253,15.826398618565907
254,14.613570990734331
255,14.060209278665965
256,15.7540418763114
257,18.365070136507757
258,17.79575620676951
259,19.98510044505436
260,19.57134005644612
261,18.801916503009792
262,15.46957216762933
263,12.005709157939888
264,17.185269554995855
265,15.683403174317181
266,11.025972986847611
267,19.896508067481513
268,10.3447592251879
269,21.319162392722394
270,20.863066029797377
271,15.775795743930836
272,12.220126117422478
273,13.056445710611136
274,15.639794608166152
275,18.41515392639161
276,16.787073989272347
277,23.55477354238148
278,10.277427202572586
279,12.376871253696612
280,11.694367397691387
281,22.191768936494107
282,15.026942217064429
283,14.115898722563644
284,14.600552721907171
285,11.003233713275433
286,15.694527153108048
287,10.297122587084448
288,17.855796720067882
289,18.514508679762155
290,21.681049265783415
291,15.00910147546576
292,15.726580010770913
293,18.03423243937948
294,14.794809102928548
295,15.401351066501416
296,19.890474834889705
297,13.338516951185904
298,12.251623891186721
299,13.717481103687888
300,23.779702672374412
301,13.367449564463348
302,16.552147839858456
303,12.097224316696835
304,20.471371377762445
305,19.321631602826542
306,14.3972353332087
307,19.154543354432942
308,18.775603573300103
309,14.85326075988779
310,17.421887851215175
311,12.085057387705232
312,13.958277671666908
313,24.258934245506737
314,13.647949749499684
315,16.28909834718481
316,19.08577475706374
317,13.179592509883438
318,12.49768985725159
319,12.21269922030892
320,10.27911395030658
321,19.600663085900596
322,14.027646344161607
323,10.176374946001218
324,14.121383791183794
325,18.86855023082934
326,13.417167894707113
327,19.781933194522342
328,15.239066255432483
329,12.026634208808044
330,16.277785915013727
331,24.097414391108515
332,19.77616158643938
333,24.566507758290477
334,11.507197786899368
335,16.98394037205485
336,19.720132082842053
337,20.184055357065233
338,15.799015560728765
339,15.260841336770463
340,12.5343429420922
341,25.01024065117678
342,9.544898962658365
343,19.888257196613928
344,12.637747156838856
345,11.225933193999621
346,22.23286502778521
347,12.917896725089761
348,16.79471550148027
349,22.525579604176674
350,10.24590110508769
351,20.145694044709266
352,15.570915789077379
353,18.312876331900156
354,19.62643779425302
355,14.603745268214865
356,19.84261672446432
357,14.795840364708083
358,17.937455163961225
359,11.298490836298004
360,11.915489095503098
361,16.625409576921484
362,16.585679755904035
363,16.928519519990687
364,14.094971573926827
365,14.577058716054692
366,15.092768276076711
367,16.3900072521662
368,14.039813546831807
369,18.331579727872956
370,16.965150424476697
371,22.464704481741734
372,11.972472340826048
373,10.737392377106861
374,17.28150566422051
375,15.027605302274724
376,16.695223311765226
377,14.013164028321148
378,15.72382265322341
379,20.39073660043447
380,19.557501448539682
381,12.05145252206135
382,17.339214336473106
383,18.144568668661137
384,12.687248102079142
385,15.735155048414722
386,16.716709746263696
387,17.149335378628443
388,20.39896467961327
389,13.020552398529105
390,21.946823809383538
391,13.22177818454184
392,13.029802481554695
393,13.742640499027202
394,9.019640309834816
395,19.919531270649976
396,14.0457962578626
397,14.382667297381388
398,18.083346033930276
399,12.762553480624554
400,13.133602845868264
401,13.845490526472226
402,15.79162904838963
403,14.064248003593619
404,19.488271721000423
405,15.198336545443473
406,18.054986912249426
407,14.582101252230807
408,18.486753303508774
409,19.455982806105833
410,15.453084137487416
411,15.980502322039602
412,14.297830619478823
413,19.2311145150931
414,8.327682770635489
415,14.786524637730855
416,18.765411767115406
417,13.239761435211356
418,17.37993522567062
419,19.188373856510534
420,15.91240143176491
421,14.299028111084807
422,14.791776307151267
423,21.1026870652515
424,15.613860312459607
425,12.771492441389338
426,13.878560357861968
427,23.261016490277544
428,11.550456437968506
429,19.9141960947409
430,16.86179188413545
431,15.060915388677927
432,17.23277687556098
433,8.341072591724133
434,17.251754137804554
435,15.0429308850875
436,17.07463189718603
437,14.08897226454214
438,11.339153236393383
439,18.240370666359276
440,13.784174135973997
441,12.376578829360845
442,18.064260351327835
443,17.86707533436354
444,15.408990418384269
445,19.993529361855593
446,15.662592332297077
447,16.68433609163551
448,9.046769258086677
449,13.749686480680266
450,12.961033262265422
451,18.1539574822747
452,24.217312139274977
453,9.791399767303137
454,12.594988456624142
455,10.615899603880642
456,21.62163853287947
457,16.060256548623357
458,15.96207343701237
459,15.98366714902203
460,10.850817688574901
461,14.084770064759716
462,13.161157203938085
463,14.451207391260914
464,19.409538283602366
465,16.179761613082146
466,10.433983424962847
467,13.637363543189927
468,12.18026887976489
469,23.12759908693483
470,12.886320688344522
471,16.958822124812812
472,11.681279137313172
473,16.769878723581176
474,14.524624283372102
475,15.751149149263473
476,18.05478139893329
477,14.980468016185089
478,14.742471893321612
479,12.970138181979562
480,10.85151587322679
481,16.177341909927375
482,15.54778998810869
483,13.06598586343415
484,12.416124004700535
485,16.15748599494701
486,16.86657698755983
487,16.301520135320626
488,18.881693679770365
489,18.323526677988184
490,12.591969303684806
491,17.2794535229084
492,11.97754290276269
493,17.10546632028305
494,10.036011730324295
495,14.35020304935432
496,18.103652860746493
497,11.822241965231655
498,10.999347638239085
499,18.921843725173154
500,20.91781953107344
501,19.649933745184303
502,12.542213408313547
503,11.31985490356093
504,9.972923883950763
505,19.27014453128237
506,16.07235278329827
507,13.92067418156433
508,10.878454674622862
509,14.953653571110923
510,15.263906053884426
511,21.071119867217796
512,15.822584622271275
513,10.46457804762656
514,16.192359564042622
515,19.071447264557587
516,13.214126743537195
517,8.019562736331501
518,18.82951860993331
519,11.693067059040423
520,16.394227725436537
521,10.183584300085586
522,15.264539477179897
523,11.919169188229576
524,15.40413629081587
525,11.45677243004624
526,22.00022112330698
527,22.509935306871526
528,14.058333762081912
529,16.8655421443945
530,16.325366867488288
